"CFDA PROGRAM NUMBER","STATE APPLICATION IDENTIFIER (SAI NUMBER)","RECIPIENT NAME","RECIPIENT CITY CODE","RECIPIENT CITY NAME","RECIPIENT COUNTY CODE","RECIPIENT COUNTY NAME","RECIPIENT STATE CODE","RECIPIENT ZIP CODE","TYPE OF RECIPIENT","TYPE OF ACTION","RECIPIENT CONGRESSIONAL DISTRICT","FEDERAL AGENCY/ORGANIZATIONAL UNIT CODE","FEDERAL AWARD IDENTIFIER NUMBER","FEDERAL FUNDING SIGN","FEDERAL FUNDING AMOUNT","NON-FEDERAL FUNDING SIGN","NON-FEDERAL FUNDING AMOUNT","TOTAL FUNDING SIGN","TOTAL FUNDING AMOUNT","OBLIGATION ACTION DATE","STARTING DATE","ENDING DATE","TYPE OF ASSISTANCE TRANSACTION","RECORD TYPE","CORRECTION/LATE INDICATOR ","FISCAL YEAR AND QUARTER CORRECTION","PRINCIPAL PLACE OF PERFORMANCE CODE","PRINCIPAL PLACE OF PERFORMANCE: STATE","PRINCIPAL PLACE OF PERFORMANCE: COUNTY OR CITY","CFDA PROGRAM TITLE","FEDERAL AGENCY NAME","STATE NAME FOR RECIPIENT","PROJECT DESCRIPTION"
"12.800","SAI NOT AVAILABLE","UNIVERSITY OF ARIZONA","77000","TUCSON","019","PIMA COUNTY","ARIZONA","857210001","Government codes: State controlled institutions of higher education","new assistance action","90","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","FA95501010200","","128000","","0","","128000","05/04/2010","05/01/2010","04/30/2013","project grant  (B)","action-by-action reporting","","","0477000","ARIZONA","TUCSON","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","ARIZONA","TAS::57 3600::TAS "PERIDYNAMIC MODELING OF FRACTURE AND FAILURE OF MATERIALS""
"12.800","SAI NOT AVAILABLE","UNIVERSITY OF ARIZONA","77000","TUCSON","019","PIMA COUNTY","ARIZONA","857210001","Government codes: State controlled institutions of higher education","new assistance action","90","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","FA95501010207","","220000","","0","","220000","04/30/2010","05/01/2010","04/30/2015","project grant  (B)","action-by-action reporting","","","0477000","ARIZONA","TUCSON","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","ARIZONA","TAS::57 3600::TAS  "DEVELOPMENT OF NEW PHOTOREFEACTIVE POLYMER MATERIALS""
"12.800","SAI NOT AVAILABLE","UNIVERSITY OF ARKANSAS SYSTEM","23290","FAYETTEVILLE","143","WASHINGTON COUNTY","ARKANSAS","727014036","Government codes: State controlled institutions of higher education","new assistance action","03","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","FA95501010136","","158003","","375000","","533003","04/08/2010","04/15/2010","04/14/2015","project grant  (B)","action-by-action reporting","","","0523290","ARKANSAS","FAYETTEVILLE","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","ARKANSAS","TAS::57 3600::TAS "FUNCTIONALIZATION OF SEMICONDUCTOR NANOMATERIALS FOR OPTOELECTRONIC DEVICE AND COMPONENTS""
"47.079","SAI EXEMPT","D, SHIZUKA","69112","SANTA CRUZ","087","SANTA CRUZ COUNTY","CALIFORNIA","950641077","Private: individual","new assistance action","90","NATIONAL SCIENCE FOUNDATION","OIS-1015073-000","","5617","","0","","5617","06/07/2010","06/01/2010","05/31/2011","project grant  (B)","action-by-action reporting","","","0669112","CALIFORNIA","SANTA CRUZ","INTERNATIONAL SCIENCE AND ENGINEERING (OISE)","NATIONAL SCIENCE FOUNDATION","CALIFORNIA","EAPSI:  HOST DEFENSE AGAINST AVIAN BROOD PARASITES: TWO MISSING PIECES OF AN EVOLUTIONARY PUZZLE"
"12.800","SAI NOT AVAILABLE","THE REGENTS OF THE UNIVERSITY","06000","BERKELEY","001","ALAMEDA COUNTY","CALIFORNIA","947201502","Government codes: State controlled institutions of higher education","new assistance action","90","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","FA95501010290","","197492","","0","","197492","06/10/2010","06/15/2010","06/14/2013","project grant  (B)","action-by-action reporting","","","0606000","CALIFORNIA","BERKELEY","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","CALIFORNIA","TAS::57 3600::TAS "BIOLOGY OF MEMRISTOR MINDS,""
"12.800","SAI NOT AVAILABLE","CALIFORNIA INSTITUTE OF TECHNO","56000","PASADENA","037","LOS ANGELES COUNTY","CALIFORNIA","911250001","Private: private higher education","new assistance action","90","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","FA95501010166","","60000","","0","","60000","04/21/2010","05/01/2010","04/30/2013","project grant  (B)","action-by-action reporting","","","0656000","CALIFORNIA","PASADENA","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","CALIFORNIA","TAS::57 3600::TAS "(YIP-10) ROBUST NETWORK TRANSMISSION AND STORAGE USING CODING""
"12.800","SAI NOT AVAILABLE","UNIVERSITY OF SOUTHERN CALIFOR","44000","LOS ANGELES","037","LOS ANGELES COUNTY","CALIFORNIA","900890001","Private: private higher education","new assistance action","90","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","FA95501010369","","10000","","0","","10000","06/28/2010","07/01/2010","12/31/2010","project grant  (B)","action-by-action reporting","","","0644000","CALIFORNIA","LOS ANGELES","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","CALIFORNIA","TAS::57 3600::TAS "CONFERENCE SUPPORT:  SCHOOL ON "SHELL EFFECTS IN FINITE QUANTUM SYSTEMS""
"12.800","SAI NOT AVAILABLE","UNIVERSITY OF SOUTHERN CALIFOR","44000","LOS ANGELES","037","LOS ANGELES COUNTY","CALIFORNIA","900890001","Private: private higher education","new assistance action","90","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","FA95501010357","","60000","","0","","60000","06/28/2010","07/01/2010","06/30/2013","project grant  (B)","action-by-action reporting","","","0644000","CALIFORNIA","LOS ANGELES","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","CALIFORNIA","TAS::57 3600::TAS "POLYNITROGEN CHEMISTRY""
"12.800","SAI NOT AVAILABLE","UNIVERSITY OF SOUTHERN CALIFOR","44000","LOS ANGELES","037","LOS ANGELES COUNTY","CALIFORNIA","900890001","Private: private higher education","new assistance action","90","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","FA95501010307","","110232","","0","","110232","06/15/2010","06/15/2010","06/14/2013","project grant  (B)","action-by-action reporting","","","0644000","CALIFORNIA","LOS ANGELES","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","CALIFORNIA","TAS::57 3600::TAS "DISTRIBUTED CONTROL AND INFORMATION FUSION OVER COMMUNICATION NETWORKS""
"12.800","SAI NOT AVAILABLE","LELAND STANFORD JUNIOR UNIVERS","73906","STANFORD","085","SANTA CLARA COUNTY","CALIFORNIA","943057209","Private: private higher education","new assistance action","90","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","FA95501010227","","150000","","0","","150000","05/06/2010","05/15/2010","05/14/2013","project grant  (B)","action-by-action reporting","","","0673906","CALIFORNIA","STANFORD","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","CALIFORNIA","TAS::57 3600::TAS "CERAMICS FOR HIGH-POWER LASERS""
"12.800","SAI NOT AVAILABLE","LELAND STANFORD JUNIOR UNIVERS","73906","STANFORD","085","SANTA CLARA COUNTY","CALIFORNIA","943057209","Government codes: State controlled institutions of higher education","new assistance action","90","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","FA95501010264","","123750","","0","","123750","06/09/2010","06/15/2010","05/31/2013","project grant  (B)","action-by-action reporting","","","0673906","CALIFORNIA","STANFORD","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","CALIFORNIA","TAS :: 57 3600 :: TAS"INTEGRATED PLASMONIC NANOCIRCUITS""
"12.800","SAI NOT AVAILABLE","LELAND STANFORD JUNIOR UNIVERS","73906","STANFORD","085","SANTA CLARA COUNTY","CALIFORNIA","943057209","Private: private higher education","new assistance action","90","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","FA95501010124","","75000","","0","","75000","04/29/2010","08/15/2010","08/14/2013","project grant  (B)","action-by-action reporting","","","0673906","CALIFORNIA","STANFORD","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","CALIFORNIA","TAS::57 3600::TAS "LIMITS ON FLOW OF INFORMATION AND DEPENDENCE IN NETWORKS""
"81.113","SAI EXEMPT","SCIENCE APPLICATIONS INTL CORP","66000","SAN DIEGO","073","SAN DIEGO COUNTY","CALIFORNIA","921210000","Private: profit organization","funding adjustment to completed project","90","ENERGY, DEPARTMENT OF","FC52-02SF22676  A003","-","1201","","0","-","1201","05/27/2010","09/20/2002","12/30/2004","cooperative agreement  (B)","action-by-action reporting","","","0666000","CALIFORNIA","SAN DIEGO","DEFENSE NUCLEAR NONPROLIFERATION RESEARCH","ENERGY, DEPARTMENT OF","CALIFORNIA","ROA02-15 THE PHYSCIAL BASIS O F LG GENERATION BY EXPLOSION"
"81.113","SAI EXEMPT","UNIVERSITY OF CALIFORNIA, SAN DIEGO","66000","SAN DIEGO","073","SAN DIEGO COUNTY","CALIFORNIA","920930000","Nonprofit agencies: other nonprofit","new assistance action","90","ENERGY, DEPARTMENT OF","DENA0000413     A000","","165000","","0","","165000","05/13/2010","05/13/2010","04/30/2011","project grant  (B)","action-by-action reporting","","","0666000","CALIFORNIA","SAN DIEGO","DEFENSE NUCLEAR NONPROLIFERATION RESEARCH","ENERGY, DEPARTMENT OF","CALIFORNIA","TAS::89 0309::TAS UNIVERSITY OF CALIFORNIA, SAN DIEGO, PUBLIC POLICY AND NUCLEAR THREATS TRAINING PROGRAM"
"81.113","SAI EXEMPT","NAUTILUS OF AMERICA, INC","67000","SAN FRANCISCO","075","SAN FRANCISCO COUNTY","CALIFORNIA","941170000","Nonprofit agencies: other nonprofit","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","ENERGY, DEPARTMENT OF","FG52-09NA29491  A001","","100000","","0","","100000","06/15/2010","09/25/2009","09/29/2011","project grant  (B)","action-by-action reporting","","","0667000","CALIFORNIA","SAN FRANCISCO","DEFENSE NUCLEAR NONPROLIFERATION RESEARCH","ENERGY, DEPARTMENT OF","CALIFORNIA","THE ASIAN ENERGY SECURITY PROJECT 2006"
"47.050","SAI EXEMPT","UCAR","07850","BOULDER","013","BOULDER COUNTY","COLORADO","803055602","Private: all other","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","NATIONAL SCIENCE FOUNDATION","AGS-0936097-004","","142575","","0","","142575","06/14/2010","10/01/2008","09/30/2013","cooperative agreement  (B)","action-by-action reporting","","","0807850","COLORADO","BOULDER","GEOSCIENCES","NATIONAL SCIENCE FOUNDATION","COLORADO","DEFENSE THREAT REDUCTION AGENCY (DTRA) SUPPORT FOR NCAR ACTIVITIES (2008-2013)"
"12.800","SAI NOT AVAILABLE","UNIVERSITY OF COLORADO","07850","BOULDER","013","BOULDER COUNTY","COLORADO","803090001","Government codes: State controlled institutions of higher education","new assistance action","90","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","FA95501010374","","60000","","0","","60000","06/29/2010","07/01/2010","06/30/2013","project grant  (B)","action-by-action reporting","","","0807850","COLORADO","BOULDER","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","COLORADO","TAS::57 3600::TAS "EXTREMS IN OXIDIZING POWER, ACIDITY, AND BASICITY""
"12.800","SAI NOT AVAILABLE","UNIVERSITY OF COLORADO","20000","DENVER","031","DENVER COUNTY","COLORADO","803090001","Government codes: State controlled institutions of higher education","new assistance action","01","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","FA95501010203","","71414","","0","","71414","04/29/2010","06/01/2010","05/31/2013","project grant  (B)","action-by-action reporting","","","0820000","COLORADO","DENVER","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","COLORADO","TAS::57 3600::TAS "ALKALINE-EARTH ATOMS AS QUANTUM SIMULATORS OF MANY-BODY HAMILTONIANS""
"12.800","SAI NOT AVAILABLE","CONNECTICUT COLLEGE","52280","NEW LONDON","011","NEW LONDON COUNTY","CONNECTICUT","063204150","Private: private higher education","new assistance action","02","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","FA95501010174","","75000","","0","","75000","04/23/2010","05/01/2010","04/30/2013","project grant  (B)","action-by-action reporting","","","0952280","CONNECTICUT","NEW LONDON","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","CONNECTICUT","TAS::57 3600::TAS "DEVELOPMENT AND CHARACTERIZATION OF NOVEL BIOLUMINESCENT SYSTEMS""
"11.611","EXE","DEMEP DELAWARE TECHNICAL AND COMMUNITY COLLEG","50670","NEWARK","003","NEW CASTLE COUNTY","DELAWARE","19713","Government codes: State controlled institutions of higher education","new assistance action","00","DEPT. OF COMM. - NAT'L INSTITUTE OF STANDARDS & TECHNOLOGY","70NANB10H143    0","","10000","","0","","10000","06/16/2010","05/01/2010","07/31/2010","cooperative agreement  (B)","action-by-action reporting","","","1050670","DELAWARE","NEWARK","MANUFACTURING EXTENSION PARTNERSHIP","DEPT. OF COMM. - NAT'L INSTITUTE OF STANDARDS & TECHNOLOGY","DELAWARE","SUPPLIER SCOUTING AND DEVELOPMENT SUPPORT FOR DEFENSE LOGISTICS AGENCY (DLA)"
