pl_name,hostname,pl_rade,pl_masse,pl_orbper,pl_orbsmax,pl_eqt,st_teff,st_rad,st_mass,discoverymethod,disc_year,sy_dist
TOI-500 d,TOI-500,6.35,,26.233,,,4440.0,0.678,0.74,Radial Velocity,2022.0,47.3924
TOI-2109 b,TOI-2109,15.098497,1595.49860314,0.67247414,0.01791,3646.0,6540.0,1.698,1.453,Transit,2021.0,262.041
HD 191806 b,HD 191806,12.5,2966.610350938,1603.38923,2.749,,6010.0,1.40223,1.07,Radial Velocity,2016.0,65.6668
BD+48 740 b,BD+48 740,13.5,,733.0,1.7,,4534.0,10.33,1.09,Radial Velocity,2018.0,666.589
K2-148 c,K2-148,1.73,,6.9226,0.0616,,4079.0,0.632,0.65,Transit,2018.0,124.458
K2-149 b,K2-149,1.64,,11.332,0.083,,3745.0,0.568,0.595,Transit,2018.0,123.676
KPS-1 b,KPS-1,11.54527,346.4347,1.706291,0.0269,1459.0,5165.0,0.907,0.892,Transit,2018.0,262.706
V830 Tau b,V830 Tau,14.0,222.481,4.927,0.057,,4250.0,2.0,1.0,Radial Velocity,2016.0,130.111
K2-233 b,K2-233,1.315,2.4,2.467583,0.03293,1127.0,4796.0,0.71,0.79,Transit,2018.0,67.5062
K2-211 b,K2-211,1.33162691,,0.669561,0.01419,1873.0,5117.0,0.818,0.851,Transit,2018.0,272.297
K2-221 b,K2-221,1.67890272,,2.399094,,,5716.0,0.947599,1.010842,Transit,2018.0,318.81
K2-215 b,K2-215,2.12381238,,8.269648,,,5704.0,0.974398,0.999987,Transit,2018.0,403.964
K2-217 b,K2-217,3.57854073,,14.074524,,,5967.0,1.333718,1.102661,Transit,2018.0,381.878
K2-183 d,K2-183,2.3,,22.620344,0.1527,615.0,5482.0,0.87,0.942219,Transit,2018.0,329.041
K2-163 b,K2-163,2.46610713,,6.673117,,,4937.0,0.762201,0.826112,Transit,2018.0,208.529
K2-162 b,K2-162,1.44,,9.45889,0.0795,631.0,4842.0,0.69,0.75,Transit,2018.0,124.433
K2-205 b,K2-205,1.99552771,,26.672263,,,5890.0,1.077574,0.951027,Transit,2018.0,405.301
K2-204 b,K2-204,3.17214154,,7.055908,0.0738,1148.0,5783.0,1.253,1.076,Transit,2018.0,577.235
HD 224018 c,HD 224018,2.42,10.4,36.57669,0.217,641.0,5784.0,1.147,1.013,Transit,2025.0,105.48
TOI-7510 b,TOI-7510,7.31,18.1,11.530869,0.1019,878.0,5720.0,1.035,1.063,Transit,2025.0,249.006
Kepler-37 d,Kepler-37,2.03,2.0,39.7922622,0.2109,499.0,5357.0,0.789,0.79,Transit,2013.0,63.9207
55 Cnc B b,55 Cnc B,1.69,,6.7994,0.044,,3286.0,0.274,0.26,Radial Velocity,2025.0,12.4773
55 Cnc B c,55 Cnc B,2.16,,33.747,0.13,,3286.0,0.274,0.26,Radial Velocity,2025.0,12.4773
Kepler-281 c,Kepler-281,5.31,161.124,36.337373,0.215,513.0,5723.0,0.899,0.95,Transit,2014.0,1745.45
Kepler-451 c,2MASS J19383260+4603591,13.5,,1460.0,,,29564.0,0.203,0.48,Eclipse Timing Variations,2022.0,396.332
Gl 49 b,Gl 49,2.24,,13.8508,0.0905,,3805.0,0.511,0.515,Radial Velocity,2019.0,9.8528
Kepler-805 b,Kepler-805,2.89,,30.8638931,0.19852,743.0,6112.0,1.65,1.19,Transit,2016.0,638.49
HD 110113 b,HD 110113,2.05,4.55,2.541,0.035,1371.0,5732.0,0.968,0.997,Transit,2021.0,106.307
Kepler-504 b,Kepler-504,1.59,,9.549275422,0.0646,374.0,3519.0,0.33,0.33,Transit,2016.0,99.0688
Kepler-277 b,Kepler-277,2.92,87.3,17.324,0.14168,964.0,5946.0,1.69,1.12,Transit,2013.0,976.643
HD 33844 c,HD 33844,13.5,,916.0,2.24,,4861.0,5.29,1.78,Radial Velocity,2015.0,105.779
HD 105779 b,HD 105779,14.1,,2412.0,3.38,,5792.0,0.94,0.89,Radial Velocity,2022.0,55.2411
Kepler-814 b,Kepler-814,2.12,,6.1469851,0.0695,1164.0,6162.0,1.22,1.15,Transit,2016.0,2055.77
Kepler-798 b,Kepler-798,2.39,,13.71933369,0.1174,864.0,6224.0,1.29,1.19,Transit,2016.0,972.274
HD 69123 b,HD 69123,13.1,982.08977763,1193.3,2.482,,4842.0,7.72,1.68,Radial Velocity,2022.0,75.116
TOI-1203 c,TOI-1203,2.2,,13.0766,,,5737.0,1.179,0.886,Radial Velocity,2025.0,64.9943
TOI-1478 b,TOI-1478,11.99360935,279.68899816,10.1802117,0.0818,918.0,5597.0,1.048,0.947,Transit,2021.0,152.892
Kepler-280 b,Kepler-280,1.45,,2.139542,0.032,1425.0,5744.0,0.886,0.962,Transit,2014.0,780.361
LP 261-75 b,LP 261-75 A,12.1,6674.396547,,450.0,1500.0,3138.0,0.308,0.22,Imaging,2006.0,33.928
Kepler-1859 c,Kepler-1859,1.66,,3.59645081,0.0473,1327.0,5887.0,1.235,1.09,Transit,2023.0,1331.25
TOI-1203 b,TOI-1203,1.52,3.51,4.1572888,0.04869,1361.2,5737.0,1.179,0.886,Radial Velocity,2025.0,64.9943
HD 93385 d,HD 93385,2.89,,45.85,0.2565,,5977.0,1.18484,1.04,Radial Velocity,2021.0,43.3475
Kepler-279 c,Kepler-279,4.3,49.4,35.736,0.2236,774.0,6689.45,1.07,1.1,Transit,2013.0,1037.4
HD 154088 b,HD 154088,2.46,,18.56,0.134,,5374.0,0.95,0.91,Radial Velocity,2021.0,18.2692
Kepler-286 b,Kepler-286,1.24,,1.796302,0.027,1367.0,5580.0,0.863,0.83,Transit,2014.0,1226.85
Kepler-896 b,Kepler-896,2.53,,144.547396,0.56378,303.0,5262.0,0.81,0.84,Transit,2016.0,2334.93
HD 19615 b,HD 19615,12.6,,402.0,1.1,,4263.0,32.3,1.1,Radial Velocity,2022.0,265.155
Kepler-809 b,Kepler-809,3.01,,55.63934,0.2901,478.0,5734.0,0.98,0.99,Transit,2016.0,961.405
HD 29399 b,HD 29399,13.5,,892.7,1.913,,4845.0,4.5,1.17,Radial Velocity,2022.0,44.1518
Kepler-788 b,Kepler-788,2.55,,8.39846269,0.0835,984.0,6159.0,1.23,1.16,Transit,2016.0,1775.8
Kepler-1988 b,Kepler-1988,1.53,,11.49500229,0.1038,1105.0,6033.0,1.788,1.127,Transit,2023.0,513.426
Kepler-1992 b,Kepler-1992,0.91,,15.6112238,0.1169,637.0,5383.0,0.842,0.874,Transit,2023.0,532.955
TOI-5713 b,TOI-5713,1.77,,10.441989,0.06008,347.2,3225.0,0.2992,0.2653,Transit,2024.0,40.8668
Kepler-1997 b,Kepler-1997,2.28,,26.7575866,0.1815,660.0,6215.0,1.052,1.111,Transit,2023.0,1502.34
Kepler-818 b,Kepler-818,5.11,,10.035385814,0.0886,786.0,5638.0,0.92,0.94,Transit,2016.0,925.037
Kepler-463 b,Kepler-463,3.05,,8.981016833,0.07925,880.0,5661.0,0.9,0.87,Transit,2016.0,394.804
Kepler-799 b,Kepler-799,6.88,,133.4605235,0.5167,433.0,5681.0,0.93,0.95,Transit,2016.0,1509.084
Kepler-139 d,Kepler-139,1.695,2.0,7.305699922,0.0755533961,972.0,5622.0,1.045,1.078,Transit,2023.0,391.038
Kepler-65 b,Kepler-65,1.42,2.4,2.15491,0.035,1740.0,6211.0,1.41,1.25,Transit,2012.0,303.728
HD 208487 b,HD 208487,14.3,,129.36,0.53,,6134.0,1.16,1.15,Radial Velocity,2004.0,45.147
Kepler-1643 b,Kepler-1643,2.32,,5.342657,0.0531,799.0,4916.0,0.855,0.845,Transit,2016.0,341.774
Kepler-80 e,Kepler-80,1.6,4.13,4.64489,0.0491,629.0,4540.0,0.678,0.73,Transit,2014.0,369.451
Kepler-1672 b,Kepler-1672,2.97022762,,150.878,0.55374,423.0,6131.95,1.08841,1.16,Transit,2020.0,391.181
Kepler-82 d,Kepler-82,1.77,885.098,2.382961,0.034,1253.0,5428.0,0.945,0.946,Transit,2014.0,904.326
Kepler-1162 c,Kepler-1162,1.81,,59.284064,0.2832,401.0,5225.0,0.859,0.861,Transit,2023.0,940.211
Kepler-1229 b,Kepler-1229,1.4,,86.828989,0.3006,212.0,3784.0,0.51,0.54,Transit,2016.0,265.482
Kepler-1837 b,Kepler-1837,2.06673842,,5.906089783,0.065,1012.0,5966.0,0.961,1.049,Transit,2021.0,1229.18
Kepler-406 b,Kepler-406,1.43,6.35,2.42629,0.03599,1302.0,5538.0,1.07,1.07,Transit,2014.0,364.03
Kepler-1855 b,Kepler-1855,1.216205,,0.727330983,0.0115,849.0,3460.0,0.356,0.385,Transit,2021.0,
Kepler-446 b,Kepler-446,1.5,,1.565409,0.0182,648.0,3359.0,0.24,0.22,Transit,2015.0,96.339
Kepler-231 b,Kepler-231,1.73,35.4,10.065275,0.074,488.0,3767.0,0.49,0.58,Transit,2014.0,316.618
Kepler-1232 b,Kepler-1232,1.93,,26.7839183,0.16545,523.0,5471.0,0.89,0.92,Transit,2016.0,632.865
Kepler-1168 b,Kepler-1168,2.5,,55.8226539,0.2663,379.0,5157.0,0.82,0.87,Transit,2016.0,752.666
Kepler-1680 b,Kepler-1680,1.35954736,,8.77424,0.07642,771.0,5021.0,0.723259,0.834,Transit,2020.0,310.315
Kepler-1831 b,Kepler-1831,1.97019818,,5.78387022,0.0655,1051.0,6063.0,1.012,1.117,Transit,2021.0,1053.49
Kepler-201 c,Kepler-201,2.85,,151.884058,0.573,378.0,6065.0,1.229,1.098,Transit,2014.0,636.445
Kepler-1785 b,Kepler-1785,2.70422447,,19.58550072,0.13917,666.0,5618.0,0.996,0.911,Transit,2021.0,745.74
Kepler-1152 b,Kepler-1152,0.87,,1.646801908,0.0223,806.0,3964.0,0.53,0.55,Transit,2016.0,215.233
Kepler-175 c,Kepler-175,3.1,,34.035257,0.213,583.0,6064.0,1.01,0.969,Transit,2014.0,1312.34
Kepler-1296 b,Kepler-1296,0.91,,8.3839865,0.0896,1285.0,5359.0,0.83,0.87,Transit,2016.0,1551.54
Kepler-1345 b,Kepler-1345,2.36,,44.6169557,0.26412,693.0,6449.0,1.55,1.32,Transit,2016.0,1355.02
Kepler-1798 b,Kepler-1798,2.30911251,,16.85589981,0.1082,408.0,3967.0,0.587,0.593,Transit,2021.0,395.196
Kepler-1187 b,Kepler-1187,2.61,,18.87064068,0.1401,701.0,5975.0,1.09,1.06,Transit,2016.0,1020.53
Kepler-430 b,Kepler-430,3.25,,35.968,0.2244,667.0,5884.0,1.485,1.166,Transit,2015.0,917.477
Kepler-385 c,Kepler-385,3.04,13.2,15.163161,0.127,829.0,6326.0,1.126,0.992,Transit,2014.0,1432.61
Kepler-1716 b,Kepler-1716,2.4247685,,35.58100128,0.18836,408.0,4894.0,0.684,0.753,Transit,2021.0,195.439
Kepler-1113 b,Kepler-1113,2.81,,42.3004954,0.2415,558.0,5931.0,1.17,1.12,Transit,2016.0,1073.88
Kepler-60 b,Kepler-60,1.71,4.19,7.1334,0.07255,1102.0,5905.0,1.257,1.041,Transit,2012.0,1025.1
Kepler-104 d,Kepler-104,3.58,,51.755394,0.257,515.0,5711.0,1.349,0.818,Transit,2014.0,400.785
Kepler-100 b,Kepler-100,1.34,4.01,6.88734,0.07309,1155.0,5837.0,1.51,1.13,Transit,2014.0,304.645
Kepler-1190 b,Kepler-1190,1.33,,10.45843441,0.0845,609.0,4730.0,0.72,0.76,Transit,2016.0,342.509
Kepler-1823 b,Kepler-1823,2.0861268,,21.10339928,0.15332,718.0,6000.0,1.126,1.068,Transit,2021.0,724.971
Kepler-1833 b,Kepler-1833,1.30027362,,6.892129898,0.07545,1177.0,6164.0,1.446,1.286,Transit,2021.0,591.602
Kepler-1211 b,Kepler-1211,2.55,,11.01816836,0.09763,840.0,5705.0,0.94,0.96,Transit,2016.0,1826.53
Kepler-1685 b,Kepler-1685,2.57673985,,20.4905,0.1485,625.0,5484.0,0.835451,0.96,Transit,2020.0,1141.89
Kepler-182 b,Kepler-182,2.58,,9.825792,0.096,935.0,6250.0,1.146,1.114,Transit,2014.0,1549.09
Kepler-514 b,Kepler-514,1.72,,5.65179605,0.06559,1248.0,6106.0,1.44,1.28,Transit,2016.0,455.336
Kepler-515 b,Kepler-515,1.46,,19.96371318,0.1333,564.0,5293.0,0.83,0.9,Transit,2016.0,255.0
Kepler-1143 b,Kepler-1143,1.67,,2.888904849,0.0371,976.0,5053.0,0.77,0.81,Transit,2016.0,555.189
Kepler-110 c,Kepler-110,2.21,,31.719775,0.198,743.0,5960.0,1.149,0.989,Transit,2014.0,586.531
Kepler-1088 b,Kepler-1088,1.42,,23.12748644,0.16163,667.0,5975.0,1.08,1.08,Transit,2016.0,280.629
Kepler-362 c,Kepler-362,1.45,,37.866281,0.207,543.0,5788.0,0.722,0.904,Transit,2014.0,1090.51
Kepler-1145 b,Kepler-1145,1.4,,3.97076766,0.0443,958.0,5064.0,0.75,0.79,Transit,2016.0,691.961
Kepler-1242 b,Kepler-1242,2.26,,13.62798432,0.1039,639.0,4895.0,0.74,0.77,Transit,2016.0,687.615
KOI-2513.01,KOI-2513,2.80224517,7310.053361,19.00547,0.5,758.0,5900.0,1.2,0.91,Transit,2023.0,1369.87
Kepler-1302 b,Kepler-1302,1.43,,8.83922659,0.0795,778.0,5236.0,0.82,0.86,Transit,2016.0,634.58
Kepler-401 b,Kepler-401,1.71,,14.383035,0.122,889.0,6117.0,1.333,1.173,Transit,2014.0,965.56
K2-338 b,K2-338,1.03,,3.850614,,783.0,4558.0,0.63,0.66,Transit,2021.0,156.951
Kepler-1691 b,Kepler-1691,1.83470985,,3.8482,0.0495,1283.0,6000.0,1.13152,1.11,Transit,2020.0,1267.67
Kepler-1193 b,Kepler-1193,1.32,,2.832652134,0.04004,1453.0,5908.0,1.21,1.08,Transit,2016.0,802.116
Kepler-144 c,Kepler-144,1.35,,10.104665,0.094,1046.0,6075.0,1.235,1.154,Transit,2014.0,384.917
Kepler-519 b,Kepler-519,2.1,,24.3078946,0.15932,532.0,5260.0,0.8,0.89,Transit,2016.0,246.61
Kepler-167 d,Kepler-167,1.238,,21.80379,0.1404,538.0,4884.0,0.749,0.777,Transit,2016.0,341.908
Kepler-395 c,Kepler-395,1.32,,34.989262,0.177,341.0,4262.0,0.556,0.622827,Transit,2014.0,421.382
Kepler-206 b,Kepler-206,1.2,,7.781987,0.078,983.0,5764.0,1.185,0.957,Transit,2014.0,594.447
Kepler-1091 b,Kepler-1091,1.46,,1.434741564,0.0252,1664.0,5851.0,1.03,1.01,Transit,2016.0,914.299
Kepler-380 b,Kepler-380,1.19,,3.930821,0.05,1317.0,6045.0,1.224,0.99,Transit,2014.0,813.713
Kepler-1267 b,Kepler-1267,3.01,,13.0313945,0.1057,774.0,6096.0,1.2,1.15,Transit,2016.0,1379.43
Kepler-1282 b,Kepler-1282,1.55,,2.131946513,0.0335,1418.0,5504.0,0.89,0.92,Transit,2016.0,1103.29
Kepler-1353 b,Kepler-1353,1.8,,24.7543966,0.153,491.0,4776.0,0.72,0.76,Transit,2016.0,593.384
Kepler-116 c,Kepler-116,2.3,,13.07163,0.116,964.0,6142.0,1.454,1.198,Transit,2014.0,955.168
Kepler-145 b,Kepler-145,2.65,37.1,22.951,0.17308,873.0,6022.0,1.85,1.32,Transit,2013.0,566.85
Kepler-403 b,Kepler-403,1.25,,7.031462,0.076,1194.0,6090.0,1.329,1.299,Transit,2014.0,840.269
Kepler-957 b,Kepler-957,5.5,,5.907413537,0.0559,769.0,4963.0,0.75,0.81,Transit,2016.0,824.688
Kepler-85 b,Kepler-85,1.778,1.84,8.3,0.07885,809.0,5505.2,0.875,0.928,Transit,2012.0,765.025
Kepler-36 c,Kepler-36,3.679,7.13,16.21865,0.12692,928.0,5979.0,1.634,1.034,Transit,2012.0,527.956
Kepler-510 b,Kepler-510,2.47,,19.55659418,0.1352,797.0,5746.0,1.41,0.91,Transit,2016.0,386.177
Kepler-1250 b,Kepler-1250,1.92,,2.607543834,0.0393,1431.0,5717.0,0.98,0.99,Transit,2016.0,2126.85
TOI-1634 b,TOI-1634,1.759,4.9,0.98934551,0.01544,900.0,3550.0,0.45,0.502,Transit,2021.0,35.2736
Kepler-285 c,Kepler-285,1.12,,6.186676,0.064,851.0,5411.0,0.808,0.915,Transit,2014.0,824.31
Kepler-161 c,Kepler-161,2.05,3.61,7.06424,0.068,769.0,5078.0,0.806,0.853,Transit,2014.0,434.632
Kepler-187 b,Kepler-187,1.41,,4.938864,0.059,1244.0,6105.0,1.287,1.081,Transit,2014.0,1143.0
Kepler-1880 b,Kepler-1880,2.11686218,,6.309219837,0.054,606.0,4380.0,0.53,0.524,Transit,2021.0,611.041
Kepler-367 b,Kepler-367,1.3,,37.815724,0.201,401.0,4710.0,0.695,0.768,Transit,2014.0,188.027
Kepler-384 b,Kepler-384,1.12,,22.597053,0.148,670.0,5577.0,0.882,0.882,Transit,2014.0,895.678
Kepler-1842 b,Kepler-1842,2.35388681,,14.02639961,0.116,822.0,5970.0,1.131,1.057,Transit,2021.0,923.551
Kepler-172 d,Kepler-172,2.25,,14.627119,0.118,736.0,5526.0,1.085,1.081,Transit,2014.0,828.592
Kepler-1272 b,Kepler-1272,2.37,,51.1309704,0.2705,542.0,5926.0,1.09,1.06,Transit,2016.0,1206.37
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,3.35,11.2,,3.5,,5200.0,,0.78,Microlensing,2022.0,4600.0
Kepler-1312 b,Kepler-1312,2.1,,5.448325286,0.06053,978.0,5719.0,0.92,0.99,Transit,2016.0,299.104
Kepler-1336 b,Kepler-1336,1.98,,23.198681,0.15845,793.0,5512.0,1.3,0.94,Transit,2016.0,1126.64
Kepler-1829 b,Kepler-1829,2.47887001,,5.186719894,0.0559,860.0,5230.0,0.777,0.873,Transit,2021.0,679.921
Kepler-1313 b,Kepler-1313,1.76,,3.833091178,0.04619,1012.0,5453.0,0.85,0.92,Transit,2016.0,174.234
Kepler-114 d,Kepler-114,2.53,3.9,11.776,0.08358,446.0,4660.0,0.54,0.56,Transit,2013.0,259.533
Kepler-293 c,Kepler-293,3.83,,54.155743,0.286,466.0,5804.0,0.957,0.934,Transit,2014.0,974.633
Kepler-370 c,Kepler-370,1.91,,19.02293,0.14,647.0,5852.0,0.9,0.982,Transit,2014.0,1167.94
Kepler-1142 b,Kepler-1142,1.47,,18.3027248,0.1343,902.0,5685.0,0.96,0.97,Transit,2016.0,1273.51
Kepler-1808 b,Kepler-1808,3.02511302,,23.3404007,0.1467,601.0,5530.0,0.892,0.773,Transit,2021.0,1022.01
Kepler-1682 b,Kepler-1682,2.88940836,,14.8334,0.1134,694.0,5619.12,0.842301,0.99,Transit,2020.0,1159.85
Kepler-1811 b,Kepler-1811,3.84829873,,76.42230225,0.3462,455.0,5561.0,1.19,0.946,Transit,2021.0,1390.56
Kepler-1885 b,Kepler-1885,1.51110555,,2.522559881,0.036,1205.0,5591.0,0.86,0.977,Transit,2021.0,818.482
Kepler-349 c,Kepler-349,1.96,,12.247629,0.105,763.0,5956.0,0.927,1.083,Transit,2014.0,940.724
Kepler-1155 b,Kepler-1155,2.03,,33.469743,0.2006,609.0,5842.0,1.03,1.03,Transit,2016.0,1128.72
Kepler-481 b,Kepler-481,2.5,,10.06082567,0.08926,899.0,5802.0,1.09,1.01,Transit,2016.0,813.724
KMT-2021-BLG-0119L b,KMT-2021-BLG-0119L,12.8,1754.41280664,,2.92,,,,0.56,Microlensing,2022.0,3130.0
KMT-2022-BLG-0440L b,KMT-2022-BLG-0440L,4.05,15.4,,1.9,,,,0.53,Microlensing,2023.0,3500.0
Kepler-1163 b,Kepler-1163,1.03,,6.11786898,0.06868,1211.0,6302.0,1.35,1.22,Transit,2016.0,478.647
Kepler-530 b,Kepler-530,3.01,,39.30941904,0.21491,488.0,5697.0,0.89,0.97,Transit,2016.0,457.709
Kepler-292 b,Kepler-292,1.32,,2.580827,0.035,1130.0,5299.0,0.826,0.865,Transit,2014.0,1056.48
Kepler-1816 b,Kepler-1816,1.9679397,,91.50099945,0.35647,310.0,5051.0,0.706,0.786,Transit,2021.0,437.823
Kepler-1819 b,Kepler-1819,3.90351256,,16.48690033,0.1337,760.0,6090.0,1.071,1.173,Transit,2021.0,1363.19
Kepler-85 d,Kepler-85,1.2,8.69679,17.91323,0.13,626.0,5436.0,0.893,0.947,Transit,2014.0,765.025
TOI-3984 A b,TOI-3984 A,7.9,44.0,4.353326,0.041,563.0,3476.0,0.47,0.49,Transit,2023.0,108.883
Kepler-100 e,Kepler-100,5.27,,60.888588,0.312391586,,5884.0,1.5,1.097,Radial Velocity,2023.0,304.645
Kepler-357 d,Kepler-357,3.43,,49.499875,0.246,402.0,5036.0,0.834,0.794,Transit,2014.0,688.573
Kepler-1692 b,Kepler-1692,1.11177184,,5.95966,0.0646,897.0,5146.0,0.866139,0.87,Transit,2020.0,591.019
Kepler-1678 b,Kepler-1678,3.30422249,,147.974,0.5302,329.0,5754.0,0.834976,1.03,Transit,2020.0,847.339
Kepler-1390 b,Kepler-1390,1.18,,6.48021673,0.0662,934.0,5753.0,0.98,0.98,Transit,2016.0,723.431
Kepler-355 b,Kepler-355,1.46,,11.03189,0.102,840.0,6184.0,1.066,0.933,Transit,2014.0,1432.17
Kepler-331 b,Kepler-331,1.82,,8.457496,0.065,540.0,4347.0,0.492,0.653,Transit,2014.0,580.119
Kepler-350 c,Kepler-350,3.1,6.1,17.849,0.1385,888.0,6492.3,1.25,1.0,Transit,2013.0,956.859
Kepler-55 c,Kepler-55,2.21,69.8,42.1516418,0.2095,349.0,4362.0,0.58,0.62,Transit,2012.0,578.796
2MASS J11011926-7732383 b,2MASS J11011926-7732383,11.9,8899.195396,,266.0,2677.0,,,,Imaging,2024.0,
HIP 77900 b,HIP 77900,12.1,6674.396547,,3319.0,2507.0,13646.0,,,Imaging,2024.0,150.862
Kepler-1370 b,Kepler-1370,1.84,,20.2641684,0.15763,770.0,6202.0,1.29,1.19,Transit,2016.0,1004.1
Kepler-417 b,Kepler-417,2.31,11.0,12.331,0.1006,671.0,5177.0,0.806,0.9,Transit Timing Variations,2014.0,973.989
UCAC4 328-061594 b,UCAC4 328-061594,12.1,6674.396547,,19000.0,,,,1.19,Imaging,2024.0,39.9089
UCAC3 113-933 b,UCAC3 113-933,12.1,6674.396547,,6100.0,,3864.0,0.564484,0.61,Imaging,2024.0,52.5829
Kepler-363 c,Kepler-363,1.69,66.4,7.542427,0.079,1054.0,5593.0,1.485,1.226,Transit,2014.0,762.596
Kepler-1032 b,Kepler-1032,1.87,,3.290117953,0.0361,802.0,4647.0,0.71,0.77,Transit,2016.0,673.01
HD 48948 b,HD 48948,2.06,,7.34013,0.0652,957.0,4593.0,0.679,0.686,Radial Velocity,2024.0,16.9043
HD 48948 d,HD 48948,3.24,,151.92,0.4894,349.0,4593.0,0.679,0.686,Radial Velocity,2024.0,16.9043
Kepler-272 b,Kepler-272,1.43,78.0,2.971353,0.038,1200.0,5297.0,0.929,0.91,Transit,2014.0,889.608
TIC 241249530 b,TIC 241249530,13.29385111,1582.78546686,165.7719,0.641,,6166.0,1.397,1.271,Transit,2024.0,324.448
Kepler-1375 b,Kepler-1375,1.74,,3.3004192,0.0471,1543.0,6704.0,1.78,1.47,Transit,2016.0,1430.84
Kepler-125 c,Kepler-125,0.74,,5.774464,0.051,529.0,3810.0,0.512,0.542101,Transit,2014.0,183.365
Kepler-1130 d,Kepler-1130,0.64472273,,4.272250175,0.05068,981.0,5450.0,0.842,0.944,Transit,2021.0,249.343
TOI-4443.01,TOI-4443,1.7193265,,1.8498567,0.029962645,1638.82,5834.0,1.01733,1.049133,Transit,2024.0,56.0739
Kepler-1059 b,Kepler-1059,1.73,,3.764191048,0.044,908.0,4906.0,0.72,0.75,Transit,2016.0,713.167
Kepler-237 b,Kepler-237,1.41,,4.715106,0.05,823.0,4861.0,0.725,0.696,Transit,2014.0,657.822
NGTS-6 b,NGTS-6,14.863134,425.57437,0.882059,0.01677,1283.9,4730.0,0.754,0.767,Transit,2019.0,308.262
NGTS-32 b,NGTS-32,15.91675259,181.16219199,3.31211,0.044,1750.0,5680.0,1.85,1.07,Transit,2025.0,837.457
Kepler-266 c,Kepler-266,3.89,,107.723601,0.457,421.0,5885.0,1.028,0.947,Transit,2014.0,1370.79
Kepler-164 c,Kepler-164,2.73,,10.945723,0.097,881.0,5888.0,1.148,1.036,Transit,2014.0,890.758
K2-365 b,K2-365,2.906,,23.448172,,,5561.0,1.051,0.823,Transit,2022.0,187.222
TOI-5344 b,TOI-5344,10.60369574,130.945303684,3.792622,0.04041,689.0,3747.0,0.588,0.612,Transit,2023.0,138.367
K2-354 b,K2-354,1.56,,3.793306,,543.0,3669.0,0.41,0.43,Transit,2021.0,91.722
K2-345 b,K2-345,2.11,,10.367437,,437.0,3779.0,0.52,0.56,Transit,2021.0,162.408
Kepler-985 b,Kepler-985,2.98,,116.331901,0.44664,323.0,5434.0,0.85,0.91,Transit,2016.0,679.361
Kepler-127 d,Kepler-127,2.64,,48.630408,0.28,590.0,6106.0,1.359,1.248,Transit,2014.0,352.794
Kepler-275 d,Kepler-275,3.33,,35.676062,0.224,671.0,6165.0,1.383,1.189,Transit,2014.0,2034.25
Kepler-335 b,Kepler-335,3.39,,6.562331,0.075,1290.0,5877.0,1.854,1.367,Transit,2014.0,1278.97
Kepler-344 b,Kepler-344,2.61,,21.963945,0.153,643.0,5774.0,0.976,0.931,Transit,2014.0,1002.94
Kepler-969 b,Kepler-969,2.07,,34.1731714,0.19726,465.0,5214.0,0.82,0.92,Transit,2016.0,390.354
Kepler-329 c,Kepler-329,1.93,,18.684737,0.113,402.0,4257.0,0.523,0.602,Transit,2014.0,439.719
Kepler-325 b,Kepler-325,2.91,,4.544439,0.053,1017.0,5752.0,1.003,0.914,Transit,2014.0,823.242
Kepler-1800 b,Kepler-1800,0.99679734,,4.562029839,0.05098,1533.0,5343.0,2.506,1.33,Transit,2021.0,350.455
Kepler-365 b,Kepler-365,2.04,,10.664903,0.098,865.0,6012.0,1.048,1.02,Transit,2014.0,1038.99
Kepler-1069 b,Kepler-1069,1.6,,23.8990296,0.16587,823.0,5722.0,0.98,0.99,Transit,2016.0,695.967
Kepler-345 b,Kepler-345,0.74,0.48,7.415563,0.066,622.0,4504.0,0.623,0.61,Transit,2014.0,260.0
Kepler-382 c,Kepler-382,1.59,,12.162701,0.097,882.0,5600.0,0.945,1.002,Transit,2014.0,935.446
Kepler-544 b,Kepler-544,2.12,,21.41616926,0.15482,748.0,6206.0,1.22,1.16,Transit,2016.0,963.18
Kepler-1912 b,Kepler-1912,1.35670508,,6.059219837,0.06489,976.0,5734.0,0.962,0.977,Transit,2021.0,297.017
Kepler-240 c,Kepler-240,2.2,102.3,7.953528,0.074,696.0,4985.0,0.739,0.868,Transit,2014.0,746.927
Kepler-332 c,Kepler-332,1.09,,15.995622,0.114,550.0,4955.0,0.72,0.743,Transit,2014.0,344.19
Kepler-424 b,Kepler-424,9.98,327.35,3.3118644,0.044,1116.0,5460.0,0.94,1.01,Transit,2014.0,698.646
Kepler-207 b,Kepler-207,1.57,,1.611865,0.029,1930.0,5920.0,1.588,1.313,Transit,2014.0,875.519
Kepler-219 c,Kepler-219,3.58,,22.714613,0.165,766.0,5786.0,1.491,1.164,Transit,2014.0,787.07
Kepler-223 c,Kepler-223,3.44,5.1,9.84564,0.09117,947.0,5803.0,1.72,1.125,Transit,2014.0,1859.71
Kepler-402 e,Kepler-402,1.46,,11.242861,0.102,931.0,6090.0,1.264,1.072,Transit,2014.0,625.339
Kepler-1895 b,Kepler-1895,2.11934728,,6.070290089,0.0615,789.0,5076.0,0.763,0.86,Transit,2021.0,984.187
