date,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019-12,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",427.0,114.0,32.23,1.36,50.57,0.82,29.02,2.0,1.0,6721.0,2156.0,114.0,2333.0,14.0,2104.0
2019-12,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",354.0,62.0,21.77,0.85,15.02,0.0,24.36,6.0,8.0,3488.0,1423.0,17.0,448.0,0.0,1600.0
2019-12,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",220.0,41.0,9.62,1.16,26.54,0.0,3.68,2.0,1.0,2170.0,1056.0,33.0,843.0,0.0,238.0
2019-12,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",179.0,26.0,10.26,0.0,5.91,0.0,9.82,3.0,4.0,1441.0,554.0,0.0,190.0,0.0,697.0
2019-12,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",657.0,188.0,48.87,0.69,69.56,1.0,67.88,7.0,0.0,11296.0,3236.0,61.0,3680.0,107.0,4212.0
2019-12,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1588.0,420.0,96.83,6.47,178.1,1.73,136.87,22.0,4.0,24575.0,7024.0,350.0,7439.0,32.0,9730.0
2019-12,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",163.0,33.0,9.37,0.55,21.37,0.0,1.72,1.0,1.0,1813.0,910.0,18.0,850.0,0.0,35.0
2019-12,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",62.0,18.0,4.1,0.0,4.33,0.0,9.57,1.0,0.0,746.0,253.0,0.0,124.0,0.0,369.0
2019-12,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",146.0,29.0,5.91,0.0,19.41,0.0,3.68,0.0,0.0,1668.0,449.0,0.0,1023.0,0.0,196.0
2019-12,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",31.0,5.0,0.02,0.0,2.56,0.0,2.42,0.0,0.0,225.0,2.0,0.0,64.0,0.0,159.0
2019-12,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",91.0,21.0,7.76,0.0,5.8,0.0,7.43,0.0,0.0,1060.0,344.0,0.0,335.0,0.0,381.0
2019-12,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",93.0,30.0,5.41,0.0,16.19,0.0,8.4,0.0,0.0,1828.0,680.0,0.0,463.0,0.0,685.0
2019-12,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",204.0,43.0,8.18,0.0,15.45,0.0,19.36,1.0,0.0,2155.0,356.0,0.0,673.0,0.0,1126.0
2019-12,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",371.0,84.0,21.84,0.0,48.88,0.45,12.83,1.0,3.0,4831.0,1983.0,0.0,1870.0,18.0,960.0
2019-12,AS,Alaska Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",31.0,11.0,4.71,0.0,3.6,0.0,2.69,0.0,0.0,513.0,250.0,0.0,115.0,0.0,148.0
2019-12,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",31.0,7.0,1.19,0.0,1.06,0.0,4.75,0.0,0.0,379.0,59.0,0.0,25.0,0.0,295.0
2019-12,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",60.0,4.0,0.0,0.18,1.81,0.0,2.01,1.0,0.0,145.0,0.0,7.0,38.0,0.0,100.0
2019-12,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",155.0,28.0,13.16,0.0,5.25,0.0,9.59,0.0,0.0,1667.0,943.0,0.0,223.0,0.0,501.0
2019-12,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",273.0,81.0,28.39,0.0,27.08,0.0,25.53,2.0,0.0,4401.0,1885.0,0.0,890.0,0.0,1626.0
2019-12,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",60.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,160.0,113.0,29.0,18.0,0.0,0.0
2019-12,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1661.0,323.0,80.31,3.48,85.99,0.79,152.44,19.0,0.0,19349.0,5564.0,175.0,2923.0,15.0,10672.0
2019-12,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",62.0,13.0,4.85,0.0,6.59,0.0,1.56,0.0,0.0,523.0,229.0,0.0,253.0,0.0,41.0
2019-12,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",260.0,73.0,24.03,0.0,21.63,0.92,26.43,1.0,0.0,3903.0,1454.0,0.0,790.0,135.0,1524.0
2019-12,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",31.0,7.0,5.63,0.0,1.37,0.0,0.0,0.0,0.0,518.0,470.0,0.0,48.0,0.0,0.0
2019-12,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60.0,12.0,3.8,0.0,3.95,0.0,4.24,2.0,0.0,519.0,108.0,0.0,113.0,0.0,298.0
2019-12,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",181.0,49.0,9.96,0.0,13.94,0.0,25.1,3.0,1.0,3078.0,719.0,0.0,454.0,0.0,1905.0
2019-12,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",31.0,8.0,1.98,1.0,4.28,0.0,0.74,0.0,0.0,455.0,222.0,28.0,185.0,0.0,20.0
2019-12,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",31.0,8.0,3.94,0.0,0.62,0.0,3.44,0.0,1.0,518.0,222.0,0.0,12.0,0.0,284.0
2019-12,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",747.0,193.0,41.48,0.32,80.63,0.59,69.98,9.0,3.0,9449.0,2206.0,15.0,2940.0,23.0,4265.0
2019-12,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",62.0,15.0,4.78,0.0,4.05,0.0,6.18,0.0,0.0,718.0,231.0,0.0,160.0,0.0,327.0
2019-12,AS,Alaska Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",31.0,8.0,3.22,0.0,1.73,0.0,3.05,0.0,1.0,447.0,174.0,0.0,73.0,0.0,200.0
2019-12,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",84.0,10.0,4.94,0.0,1.2,0.0,3.86,0.0,0.0,776.0,360.0,0.0,101.0,0.0,315.0
2019-12,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",5754.0,1451.0,272.69,17.24,637.24,4.32,519.51,53.0,4.0,79347.0,16760.0,1290.0,24126.0,105.0,37066.0
2019-12,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1808.0,601.0,89.23,3.58,337.0,1.0,170.18,38.0,0.0,40938.0,6387.0,402.0,21088.0,22.0,13039.0
2019-12,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",89.0,15.0,7.16,0.0,0.39,0.0,7.45,2.0,1.0,745.0,407.0,0.0,11.0,0.0,327.0
2019-12,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",609.0,155.0,47.35,0.88,48.39,0.81,57.57,7.0,1.0,10072.0,4158.0,38.0,1653.0,13.0,4210.0
2019-12,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",60.0,15.0,5.24,0.0,1.18,0.0,8.59,1.0,0.0,779.0,404.0,0.0,32.0,0.0,343.0
2019-12,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",234.0,47.0,13.97,0.0,12.91,0.67,19.45,1.0,0.0,2464.0,816.0,0.0,417.0,16.0,1215.0
2019-12,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",372.0,74.0,18.23,2.05,28.42,0.0,25.3,2.0,4.0,3171.0,886.0,82.0,862.0,0.0,1341.0
2019-12,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",62.0,16.0,5.13,0.0,3.82,0.0,7.05,0.0,0.0,750.0,292.0,0.0,121.0,0.0,337.0
2019-12,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",47.0,15.0,6.6,0.0,4.48,0.0,3.93,0.0,0.0,888.0,510.0,0.0,132.0,0.0,246.0
2019-12,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",31.0,9.0,3.86,0.0,2.49,0.0,2.65,0.0,0.0,424.0,170.0,0.0,98.0,0.0,156.0
2019-12,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60.0,16.0,4.53,0.6,5.63,0.0,5.24,1.0,1.0,646.0,181.0,9.0,154.0,0.0,302.0
2019-12,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60.0,12.0,1.0,0.89,1.58,0.0,8.52,2.0,1.0,767.0,28.0,51.0,55.0,0.0,633.0
2019-12,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",27.0,7.0,2.69,0.0,2.48,0.31,1.52,0.0,0.0,556.0,309.0,0.0,103.0,17.0,127.0
2019-12,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",62.0,13.0,4.95,0.0,5.31,0.0,2.74,0.0,0.0,856.0,390.0,0.0,223.0,0.0,243.0
2019-12,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",278.0,96.0,45.28,0.24,22.16,0.0,28.31,3.0,1.0,7977.0,3467.0,13.0,1327.0,0.0,3170.0
2019-12,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",202.0,63.0,27.37,0.72,16.02,0.0,18.89,0.0,0.0,5387.0,2258.0,212.0,941.0,0.0,1976.0
2019-12,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",281.0,105.0,31.86,0.25,13.57,0.0,59.31,2.0,2.0,8791.0,2620.0,72.0,619.0,0.0,5480.0
2019-12,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",92.0,31.0,10.26,0.01,12.21,0.0,8.52,0.0,1.0,2968.0,1333.0,1.0,681.0,0.0,953.0
2019-12,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",4494.0,1472.0,328.55,9.32,497.19,1.15,635.79,76.0,8.0,160383.0,37593.0,2093.0,45481.0,37.0,75179.0
2019-12,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",134.0,40.0,16.29,0.5,1.78,0.71,20.73,0.0,0.0,3112.0,1087.0,123.0,152.0,89.0,1661.0
2019-12,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",93.0,39.0,18.8,0.7,3.05,0.0,16.45,0.0,0.0,2527.0,1174.0,76.0,128.0,0.0,1149.0
2019-12,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",359.0,113.0,48.55,2.66,21.0,0.0,40.79,0.0,2.0,13024.0,5553.0,275.0,1319.0,0.0,5877.0
2019-12,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",70.0,21.0,7.88,0.0,8.28,0.0,4.84,1.0,3.0,2005.0,1198.0,0.0,424.0,0.0,383.0
2019-12,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",111.0,38.0,21.61,0.0,6.35,0.0,10.04,4.0,0.0,3721.0,1598.0,0.0,570.0,0.0,1553.0
2019-12,B6,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0
2019-12,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",148.0,38.0,17.78,1.77,9.13,0.0,9.32,0.0,0.0,3115.0,1324.0,388.0,562.0,0.0,841.0
2019-12,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",130.0,44.0,21.58,0.0,8.23,0.0,14.2,3.0,0.0,4397.0,2018.0,0.0,478.0,0.0,1901.0
2019-12,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",116.0,37.0,15.53,0.25,9.46,0.0,11.77,2.0,0.0,3825.0,1062.0,52.0,617.0,0.0,2094.0
2019-12,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",825.0,256.0,95.14,2.95,83.73,0.0,74.18,6.0,1.0,24033.0,8697.0,385.0,5082.0,0.0,9869.0
2019-12,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",84.0,27.0,9.89,0.66,9.77,0.0,6.68,0.0,0.0,2008.0,730.0,156.0,523.0,0.0,599.0
2019-12,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",45.0,16.0,6.14,0.0,6.95,0.0,2.91,0.0,0.0,1193.0,400.0,0.0,472.0,0.0,321.0
2019-12,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",98.0,28.0,11.79,0.0,7.04,0.12,9.05,1.0,0.0,2637.0,790.0,0.0,563.0,16.0,1268.0
2019-12,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",877.0,391.0,76.33,3.21,210.43,0.0,101.03,14.0,3.0,37560.0,7187.0,498.0,18467.0,0.0,11408.0
2019-12,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2236.0,779.0,281.06,11.52,176.96,0.61,308.85,5.0,11.0,64828.0,23083.0,2222.0,8645.0,19.0,30859.0
2019-12,B6,JetBlue Airways,HDN,"Hayden, CO: Yampa Valley",10.0,2.0,0.35,0.0,1.65,0.0,0.0,0.0,0.0,151.0,47.0,0.0,104.0,0.0,0.0
2019-12,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",370.0,139.0,63.42,0.0,19.93,0.32,55.34,1.0,3.0,10376.0,4455.0,0.0,820.0,31.0,5070.0
2019-12,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.0,22.0,8.79,0.73,5.69,0.0,6.79,0.0,0.0,1765.0,879.0,116.0,349.0,0.0,421.0
2019-12,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",268.0,83.0,40.43,0.0,19.54,0.0,23.03,0.0,0.0,6853.0,3503.0,0.0,963.0,0.0,2387.0
2019-12,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3462.0,1048.0,340.45,6.8,266.95,1.54,432.26,9.0,5.0,89508.0,29667.0,1270.0,15017.0,35.0,43519.0
2019-12,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",337.0,103.0,38.87,1.8,29.75,0.0,32.58,0.0,0.0,8351.0,3030.0,208.0,2065.0,0.0,3048.0
2019-12,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",617.0,225.0,64.36,2.01,132.5,0.52,25.61,0.0,0.0,13739.0,5501.0,85.0,4776.0,16.0,3361.0
2019-12,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",470.0,162.0,41.22,1.69,67.11,0.56,51.42,7.0,1.0,17810.0,4113.0,251.0,5942.0,14.0,7490.0
2019-12,B6,JetBlue Airways,LGB,"Long Beach, CA: Long Beach Airport",678.0,198.0,60.7,0.0,38.35,0.0,98.95,1.0,6.0,17221.0,5226.0,0.0,1438.0,0.0,10557.0
2019-12,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1800.0,536.0,182.17,4.05,132.9,1.48,215.41,5.0,3.0,44114.0,14790.0,537.0,6494.0,49.0,22244.0
2019-12,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",77.0,24.0,4.27,0.0,7.85,1.0,10.87,1.0,0.0,1843.0,274.0,0.0,406.0,22.0,1141.0
2019-12,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",139.0,33.0,13.03,0.0,15.83,0.0,4.14,0.0,0.0,2983.0,1799.0,0.0,761.0,0.0,423.0
2019-12,B6,JetBlue Airways,OAK,"Oakland, CA: Metropolitan Oakland International",88.0,17.0,6.44,0.0,8.47,0.0,2.09,0.0,0.0,1101.0,666.0,0.0,303.0,0.0,132.0
2019-12,B6,JetBlue Airways,ONT,"Ontario, CA: Ontario International",31.0,8.0,3.45,0.0,2.55,0.0,2.0,0.0,0.0,362.0,199.0,0.0,89.0,0.0,74.0
2019-12,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",189.0,71.0,27.39,1.77,20.76,0.0,21.09,2.0,1.0,6587.0,2360.0,516.0,1017.0,0.0,2694.0
2019-12,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",93.0,30.0,11.87,0.0,6.95,0.0,11.18,1.0,1.0,2453.0,1085.0,0.0,289.0,0.0,1079.0
2019-12,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",807.0,266.0,99.58,4.83,81.01,0.27,80.31,2.0,1.0,21712.0,8469.0,875.0,4421.0,10.0,7937.0
2019-12,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",57.0,17.0,5.53,0.39,3.0,0.0,8.08,0.0,0.0,1042.0,333.0,22.0,110.0,0.0,577.0
2019-12,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",276.0,88.0,30.5,0.78,35.8,0.0,20.92,9.0,2.0,9403.0,2791.0,213.0,3094.0,0.0,3305.0
2019-12,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",93.0,29.0,16.42,0.69,6.76,0.0,5.13,0.0,0.0,2010.0,999.0,18.0,335.0,0.0,658.0
2019-12,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",135.0,39.0,19.87,0.48,6.55,0.0,12.1,6.0,1.0,3125.0,1195.0,104.0,481.0,0.0,1345.0
2019-12,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",87.0,33.0,10.38,0.17,7.77,0.28,14.41,0.0,3.0,2307.0,590.0,8.0,439.0,17.0,1253.0
2019-12,B6,JetBlue Airways,PSP,"Palm Springs, CA: Palm Springs International",24.0,2.0,0.73,0.0,1.27,0.0,0.0,0.0,0.0,128.0,72.0,0.0,56.0,0.0,0.0
2019-12,B6,JetBlue Airways,PVD,"Providence, RI: Theodore Francis Green State",124.0,20.0,8.83,0.0,4.02,0.0,7.14,1.0,0.0,1448.0,752.0,0.0,165.0,0.0,531.0
2019-12,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",269.0,91.0,46.09,0.91,20.94,0.0,23.06,4.0,1.0,8526.0,4023.0,281.0,1083.0,0.0,3139.0
2019-12,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",226.0,69.0,35.7,0.0,10.9,0.0,22.4,4.0,0.0,6331.0,3227.0,0.0,783.0,0.0,2321.0
2019-12,B6,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International",52.0,12.0,6.65,0.0,1.91,0.0,3.44,0.0,1.0,1338.0,585.0,0.0,114.0,0.0,639.0
2019-12,B6,JetBlue Airways,ROC,"Rochester, NY: Greater Rochester International",124.0,37.0,13.38,0.89,6.49,1.0,15.24,1.0,0.0,3118.0,875.0,197.0,488.0,58.0,1500.0
2019-12,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",449.0,124.0,46.9,1.21,31.61,0.45,43.83,2.0,2.0,10894.0,3640.0,198.0,1863.0,10.0,5183.0
2019-12,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",172.0,45.0,16.72,0.0,22.58,0.0,5.7,0.0,1.0,2481.0,1093.0,0.0,732.0,0.0,656.0
2019-12,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",106.0,25.0,11.25,0.0,8.25,0.0,5.5,1.0,0.0,1682.0,741.0,0.0,411.0,0.0,530.0
2019-12,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",166.0,51.0,19.42,0.19,19.79,0.0,11.6,0.0,0.0,4077.0,1538.0,40.0,732.0,0.0,1767.0
2019-12,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",426.0,135.0,21.96,1.89,94.35,0.0,16.8,1.0,1.0,13391.0,3076.0,518.0,7803.0,0.0,1994.0
2019-12,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",102.0,21.0,9.22,0.0,3.49,0.0,8.29,1.0,2.0,1728.0,815.0,0.0,189.0,0.0,724.0
2019-12,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",954.0,334.0,154.36,2.63,72.39,0.07,104.56,2.0,0.0,23195.0,9784.0,159.0,3711.0,13.0,9528.0
2019-12,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",235.0,71.0,39.22,0.99,19.77,0.0,11.02,0.0,1.0,5576.0,3368.0,339.0,997.0,0.0,872.0
2019-12,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",92.0,20.0,8.73,0.59,4.14,0.19,6.35,0.0,0.0,1377.0,516.0,96.0,119.0,3.0,643.0
2019-12,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",64.0,15.0,6.78,0.0,7.54,0.0,0.68,0.0,0.0,1010.0,590.0,0.0,354.0,0.0,66.0
2019-12,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",65.0,20.0,7.37,0.0,1.38,0.0,11.24,0.0,0.0,1347.0,354.0,0.0,42.0,0.0,951.0
2019-12,B6,JetBlue Airways,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",62.0,26.0,15.46,0.0,2.5,0.0,8.04,0.0,0.0,1583.0,960.0,0.0,117.0,0.0,506.0
2019-12,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",124.0,38.0,21.91,0.0,5.5,0.0,10.59,3.0,0.0,3259.0,1673.0,0.0,344.0,0.0,1242.0
2019-12,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",467.0,147.0,66.95,0.29,35.18,0.0,44.58,2.0,3.0,11061.0,5196.0,20.0,1635.0,0.0,4210.0
2019-12,DL,Delta Air Lines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",20.0,1.0,0.08,0.0,0.03,0.0,0.89,0.0,0.0,125.0,10.0,0.0,4.0,0.0,111.0
2019-12,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",92.0,21.0,10.87,0.0,4.02,0.0,6.11,0.0,0.0,1078.0,636.0,0.0,115.0,0.0,327.0
2019-12,DL,Delta Air Lines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",103.0,29.0,12.82,3.37,5.43,0.0,7.38,0.0,0.0,2133.0,504.0,1101.0,208.0,0.0,320.0
2019-12,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",111.0,16.0,7.5,0.0,4.63,0.0,3.87,0.0,0.0,479.0,242.0,0.0,118.0,0.0,119.0
2019-12,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19713.0,2289.0,685.74,89.42,758.43,1.82,753.59,4.0,11.0,131775.0,55006.0,7998.0,26097.0,86.0,42588.0
2019-12,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International",31.0,5.0,2.8,1.36,0.2,0.0,0.64,0.0,0.0,985.0,128.0,760.0,19.0,0.0,78.0
2019-12,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",681.0,117.0,48.85,2.01,29.18,0.0,36.95,1.0,0.0,7464.0,4207.0,173.0,1091.0,0.0,1993.0
2019-12,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",40.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0
2019-12,DL,Delta Air Lines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,522.0,0.0,0.0,0.0,0.0
2019-12,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",391.0,51.0,19.84,3.36,20.94,0.0,6.86,0.0,1.0,3690.0,1217.0,602.0,1289.0,0.0,582.0
2019-12,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",246.0,21.0,11.07,1.32,2.36,0.0,6.24,0.0,0.0,889.0,546.0,48.0,49.0,0.0,246.0
2019-12,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",61.0,6.0,4.04,0.99,0.33,0.0,0.63,0.0,1.0,1020.0,110.0,861.0,16.0,0.0,33.0
2019-12,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",31.0,4.0,0.89,0.95,0.55,0.0,1.61,0.0,0.0,245.0,63.0,70.0,39.0,0.0,73.0
2019-12,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",616.0,79.0,29.87,2.98,24.51,0.0,21.64,0.0,0.0,3898.0,2253.0,91.0,723.0,0.0,831.0
2019-12,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",92.0,18.0,6.59,2.83,5.77,0.0,2.81,0.0,0.0,858.0,407.0,192.0,137.0,0.0,122.0
2019-12,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1549.0,422.0,72.21,12.94,239.05,0.0,97.8,11.0,0.0,34212.0,4215.0,1130.0,20793.0,0.0,8074.0
2019-12,DL,Delta Air Lines Inc.,BTV,"Burlington, VT: Burlington International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",154.0,17.0,10.44,2.12,2.78,0.0,1.66,0.0,1.0,784.0,475.0,134.0,118.0,0.0,57.0
2019-12,DL,Delta Air Lines Inc.,BUR,"Burbank, CA: Bob Hope",55.0,25.0,2.19,0.0,22.58,0.0,0.23,0.0,0.0,711.0,57.0,0.0,647.0,0.0,7.0
2019-12,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",550.0,63.0,19.61,1.56,23.3,0.0,18.52,0.0,0.0,2139.0,681.0,59.0,710.0,0.0,689.0
2019-12,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",134.0,24.0,11.2,2.0,2.9,0.0,7.9,0.0,0.0,1317.0,779.0,34.0,71.0,0.0,433.0
2019-12,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",152.0,18.0,11.67,0.0,2.49,0.0,3.84,0.0,0.0,838.0,591.0,0.0,82.0,0.0,165.0
2019-12,DL,Delta Air Lines Inc.,CAK,"Akron, OH: Akron-Canton Regional",20.0,2.0,0.13,0.0,1.0,0.0,0.87,0.0,0.0,49.0,4.0,0.0,18.0,0.0,27.0
